date,stock_code,stock_name,industry,open,close,high,low,volume
2025-11-05,TSLA,Tesla,Automobile,87.75,85.36,90.38,84.68,2734619
2025-11-06,TSLA,Tesla,Automobile,85.36,87.78,88.07,83.45,2361808
2025-11-07,TSLA,Tesla,Automobile,87.78,88.23,90.07,86.75,1579842
2025-11-10,TSLA,Tesla,Automobile,88.23,89.07,89.07,85.71,1569679
2025-11-11,TSLA,Tesla,Automobile,89.07,86.75,89.3,86.48,4693479
2025-11-12,TSLA,Tesla,Automobile,86.75,87.52,89.47,86.33,7836412
2025-11-13,TSLA,Tesla,Automobile,87.52,84.72,89.61,83.8,2923336
2025-11-14,TSLA,Tesla,Automobile,84.72,84.18,85.62,84.13,7787108
2025-11-17,TSLA,Tesla,Automobile,84.18,83.7,86.24,82.72,6693095
2025-11-18,TSLA,Tesla,Automobile,83.7,79.36,86.0,78.21,9241900
2025-11-19,TSLA,Tesla,Automobile,79.36,80.17,81.04,77.97,7517143
2025-11-20,TSLA,Tesla,Automobile,80.17,79.73,81.0,77.68,6340581
2025-11-21,TSLA,Tesla,Automobile,79.73,84.11,85.46,79.66,7104871
2025-11-24,TSLA,Tesla,Automobile,84.11,83.73,84.43,83.34,8290674
2025-11-25,TSLA,Tesla,Automobile,83.73,82.94,84.68,82.03,6152995
2025-11-26,TSLA,Tesla,Automobile,82.94,83.91,85.54,82.37,6052165
2025-11-27,TSLA,Tesla,Automobile,83.91,83.43,85.0,83.3,4367406
2025-11-28,TSLA,Tesla,Automobile,83.43,81.38,85.47,81.18,9833342
2025-12-01,TSLA,Tesla,Automobile,81.38,79.12,82.93,77.27,7285645
2025-12-02,TSLA,Tesla,Automobile,79.12,80.15,80.35,79.07,3096660
2025-12-03,TSLA,Tesla,Automobile,80.15,82.51,83.26,78.79,6425538
2025-12-04,TSLA,Tesla,Automobile,82.51,85.67,87.51,81.9,6997612
2025-12-05,TSLA,Tesla,Automobile,85.67,87.87,89.83,84.26,1837702
2025-12-08,TSLA,Tesla,Automobile,87.87,88.81,90.87,86.27,1367701
2025-12-09,TSLA,Tesla,Automobile,88.81,87.96,90.46,86.2,7666935
2025-12-10,TSLA,Tesla,Automobile,87.96,90.53,90.6,86.89,1093313
2025-12-11,TSLA,Tesla,Automobile,90.53,90.37,91.35,88.11,3628981
2025-12-12,TSLA,Tesla,Automobile,90.37,90.68,92.02,89.01,6134973
2025-12-15,TSLA,Tesla,Automobile,90.68,92.63,94.38,89.64,3460447
2025-12-16,TSLA,Tesla,Automobile,92.63,92.04,94.74,90.54,7461535
2025-12-17,TSLA,Tesla,Automobile,92.04,93.77,96.34,90.0,9936490
2025-12-18,TSLA,Tesla,Automobile,93.77,90.09,94.97,89.85,9327572
2025-12-19,TSLA,Tesla,Automobile,90.09,91.46,92.91,87.7,5338614
2025-12-22,TSLA,Tesla,Automobile,91.46,92.56,94.72,91.43,4875258
2025-12-23,TSLA,Tesla,Automobile,92.56,89.65,93.3,89.56,5045941
2025-12-24,TSLA,Tesla,Automobile,89.65,90.94,91.78,88.87,1308049
2025-12-25,TSLA,Tesla,Automobile,90.94,89.37,92.18,87.86,5156187
2025-12-26,TSLA,Tesla,Automobile,89.37,90.16,90.22,88.39,1551876
2025-12-29,TSLA,Tesla,Automobile,90.16,89.55,92.83,86.91,3266413
2025-12-30,TSLA,Tesla,Automobile,89.55,90.06,91.09,89.24,7326057
2025-12-31,TSLA,Tesla,Automobile,90.06,87.0,90.62,86.43,5659108
2025-01-01,SPY,S&P500 ETF,ETF,157.29,156.49,161.39,154.75,9096630
2025-01-02,SPY,S&P500 ETF,ETF,156.49,157.05,160.27,154.39,9966543
2025-01-03,SPY,S&P500 ETF,ETF,157.05,159.13,160.74,153.27,8187453
2025-01-06,SPY,S&P500 ETF,ETF,159.13,158.02,159.87,156.35,9712496
2025-01-07,SPY,S&P500 ETF,ETF,158.02,150.07,159.78,148.23,1844222
2025-01-08,SPY,S&P500 ETF,ETF,150.07,151.07,155.24,149.96,3605385
2025-01-09,SPY,S&P500 ETF,ETF,151.07,155.06,157.83,150.46,2936701
2025-01-10,SPY,S&P500 ETF,ETF,155.06,151.81,158.29,150.11,3619742
2025-01-13,SPY,S&P500 ETF,ETF,151.81,154.49,157.43,149.35,7856786
2025-01-14,SPY,S&P500 ETF,ETF,154.49,157.06,157.19,153.32,9007309
2025-01-15,SPY,S&P500 ETF,ETF,157.06,153.62,159.35,151.19,7591621
2025-01-16,SPY,S&P500 ETF,ETF,153.62,154.19,158.12,150.09,1254066
2025-01-17,SPY,S&P500 ETF,ETF,154.19,152.82,157.89,150.02,1253408
2025-01-20,SPY,S&P500 ETF,ETF,152.82,149.5,157.23,147.48,8900448
2025-01-21,SPY,S&P500 ETF,ETF,149.5,146.45,153.97,143.66,2946870
2025-01-22,SPY,S&P500 ETF,ETF,146.45,148.3,151.09,143.65,5494009
2025-01-23,SPY,S&P500 ETF,ETF,148.3,147.96,152.29,146.63,5185098
2025-01-24,SPY,S&P500 ETF,ETF,147.96,148.69,150.63,144.62,7927269
2025-01-27,SPY,S&P500 ETF,ETF,148.69,149.36,150.84,146.54,9659537
2025-01-28,SPY,S&P500 ETF,ETF,149.36,147.63,150.29,146.4,5999096
2025-01-29,SPY,S&P500 ETF,ETF,147.63,146.14,151.64,144.65,8764018
2025-01-30,SPY,S&P500 ETF,ETF,146.14,148.03,151.23,142.66,9145525
2025-01-31,SPY,S&P500 ETF,ETF,148.03,147.11,149.42,143.42,9198204
2025-02-03,SPY,S&P500 ETF,ETF,147.11,147.73,151.83,144.86,5988261
2025-02-04,SPY,S&P500 ETF,ETF,147.73,147.56,150.45,145.25,8517067
2025-02-05,SPY,S&P500 ETF,ETF,147.56,146.1,150.48,144.37,1941652
2025-02-06,SPY,S&P500 ETF,ETF,146.1,145.26,149.12,142.17,6269930
2025-02-07,SPY,S&P500 ETF,ETF,145.26,147.28,150.16,142.74,7774522
2025-02-10,SPY,S&P500 ETF,ETF,147.28,143.8,148.12,140.65,3225660
2025-02-11,SPY,S&P500 ETF,ETF,143.8,135.37,147.92,133.98,9404196
2025-02-12,SPY,S&P500 ETF,ETF,135.37,138.03,139.23,134.55,8032387
2025-02-13,SPY,S&P500 ETF,ETF,138.03,137.07,139.13,136.85,8420066
2025-02-14,SPY,S&P500 ETF,ETF,137.07,144.32,148.42,136.79,5366169
2025-02-17,SPY,S&P500 ETF,ETF,144.32,142.61,148.13,141.48,1967785
2025-02-18,SPY,S&P500 ETF,ETF,142.61,138.96,143.85,136.52,4543833
2025-02-19,SPY,S&P500 ETF,ETF,138.96,137.2,139.15,133.81,3563444
2025-02-20,SPY,S&P500 ETF,ETF,137.2,141.55,144.21,134.83,6759848
2025-02-21,SPY,S&P500 ETF,ETF,141.55,144.0,146.25,140.97,7500481
2025-02-24,SPY,S&P500 ETF,ETF,144.0,146.04,150.28,139.96,9346218
2025-02-25,SPY,S&P500 ETF,ETF,146.04,146.44,148.56,145.84,7609713
2025-02-26,SPY,S&P500 ETF,ETF,146.44,147.3,150.11,145.19,2866671
2025-02-27,SPY,S&P500 ETF,ETF,147.3,152.56,153.33,146.31,9888149
2025-02-28,SPY,S&P500 ETF,ETF,152.56,148.1,155.94,143.91,8726295
2025-03-03,SPY,S&P500 ETF,ETF,148.1,147.25,148.12,146.86,1638184
2025-03-04,SPY,S&P500 ETF,ETF,147.25,147.52,148.45,144.32,9932732
2025-03-05,SPY,S&P500 ETF,ETF,147.52,146.64,151.54,146.27,9924715
2025-03-06,SPY,S&P500 ETF,ETF,146.64,148.51,152.52,145.7,6814475
2025-03-07,SPY,S&P500 ETF,ETF,148.51,149.0,153.24,145.4,5179923
2025-03-10,SPY,S&P500 ETF,ETF,149.0,153.85,155.28,147.47,6229582
2025-03-11,SPY,S&P500 ETF,ETF,153.85,152.99,154.28,152.45,1990515
2025-03-12,SPY,S&P500 ETF,ETF,152.99,154.99,158.93,148.9,7531193
2025-03-13,SPY,S&P500 ETF,ETF,154.99,155.83,158.3,153.23,1201061
2025-03-14,SPY,S&P500 ETF,ETF,155.83,154.31,158.95,149.83,1704328
2025-03-17,SPY,S&P500 ETF,ETF,154.31,151.88,157.84,149.63,1043902
2025-03-18,SPY,S&P500 ETF,ETF,151.88,154.9,156.19,151.09,5386293
2025-03-19,SPY,S&P500 ETF,ETF,154.9,163.48,167.06,151.15,3322657
2025-03-20,SPY,S&P500 ETF,ETF,163.48,158.96,164.17,154.93,8855250
2025-03-21,SPY,S&P500 ETF,ETF,158.96,161.42,162.21,158.83,1275603
2025-03-24,SPY,S&P500 ETF,ETF,161.42,159.43,161.43,156.02,8279495
2025-03-25,SPY,S&P500 ETF,ETF,159.43,159.45,160.34,159.06,1519681
2025-03-26,SPY,S&P500 ETF,ETF,159.45,160.39,161.42,157.8,4339742
2025-03-27,SPY,S&P500 ETF,ETF,160.39,158.08,164.19,157.38,6315706
2025-03-28,SPY,S&P500 ETF,ETF,158.08,162.15,164.35,153.79,2012509
2025-03-31,SPY,S&P500 ETF,ETF,162.15,153.94,166.25,152.18,5581767
2025-04-01,SPY,S&P500 ETF,ETF,153.94,158.83,161.46,153.6,6395452
2025-04-02,SPY,S&P500 ETF,ETF,158.83,158.86,163.18,154.66,2107767
2025-04-03,SPY,S&P500 ETF,ETF,158.86,153.19,162.32,152.17,5868462
2025-04-04,SPY,S&P500 ETF,ETF,153.19,152.35,153.4,150.34,9641433
2025-04-07,SPY,S&P500 ETF,ETF,152.35,151.18,153.0,150.29,1063725
2025-04-08,SPY,S&P500 ETF,ETF,151.18,154.79,157.78,147.77,3054907
2025-04-09,SPY,S&P500 ETF,ETF,154.79,153.72,155.4,151.25,3249448
2025-04-10,SPY,S&P500 ETF,ETF,153.72,155.8,155.93,151.83,7993486
2025-04-11,SPY,S&P500 ETF,ETF,155.8,160.81,164.23,153.17,5940240
2025-04-14,SPY,S&P500 ETF,ETF,160.81,157.16,163.81,153.18,3815137
2025-04-15,SPY,S&P500 ETF,ETF,157.16,156.14,159.77,152.53,5377835
2025-04-16,SPY,S&P500 ETF,ETF,156.14,154.56,158.09,152.26,3256426
2025-04-17,SPY,S&P500 ETF,ETF,154.56,156.49,157.36,150.09,3298175
2025-04-18,SPY,S&P500 ETF,ETF,156.49,153.01,158.26,149.71,2923456
2025-04-21,SPY,S&P500 ETF,ETF,153.01,155.01,157.83,149.78,9923759
2025-04-22,SPY,S&P500 ETF,ETF,155.01,155.44,157.83,150.74,8120268
2025-04-23,SPY,S&P500 ETF,ETF,155.44,154.97,157.04,154.52,5654581
2025-04-24,SPY,S&P500 ETF,ETF,154.97,155.69,158.98,151.03,9373308
2025-04-25,SPY,S&P500 ETF,ETF,155.69,157.37,161.08,152.46,9739856
2025-04-28,SPY,S&P500 ETF,ETF,157.37,161.28,165.55,156.27,7022985
2025-04-29,SPY,S&P500 ETF,ETF,161.28,162.45,163.9,156.71,6834736
2025-04-30,SPY,S&P500 ETF,ETF,162.45,163.1,164.05,161.85,6845363
2025-05-01,SPY,S&P500 ETF,ETF,163.1,164.35,166.9,160.32,2467622
2025-05-02,SPY,S&P500 ETF,ETF,164.35,157.74,166.47,156.31,4550575
2025-05-05,SPY,S&P500 ETF,ETF,157.74,154.49,158.43,152.38,5364809
2025-05-06,SPY,S&P500 ETF,ETF,154.49,158.56,161.22,150.9,5620015
2025-05-07,SPY,S&P500 ETF,ETF,158.56,163.47,163.56,153.98,6784302
2025-05-08,SPY,S&P500 ETF,ETF,163.47,163.1,166.08,158.39,6858553
2025-05-09,SPY,S&P500 ETF,ETF,163.1,165.03,167.48,161.03,7088804
2025-05-12,SPY,S&P500 ETF,ETF,165.03,164.58,169.47,161.79,6428234
2025-05-13,SPY,S&P500 ETF,ETF,164.58,163.47,169.45,158.85,7677223
2025-05-14,SPY,S&P500 ETF,ETF,163.47,161.05,165.51,160.09,8608249
2025-05-15,SPY,S&P500 ETF,ETF,161.05,157.96,163.92,156.33,6235836
2025-05-16,SPY,S&P500 ETF,ETF,157.96,155.58,162.06,152.87,4850445
2025-05-19,SPY,S&P500 ETF,ETF,155.58,156.96,161.1,155.56,2510226
2025-05-20,SPY,S&P500 ETF,ETF,156.96,156.94,157.5,152.34,2314124
2025-05-21,SPY,S&P500 ETF,ETF,156.94,157.75,160.39,154.02,6222335
2025-05-22,SPY,S&P500 ETF,ETF,157.75,158.1,159.74,154.45,9704350
2025-05-23,SPY,S&P500 ETF,ETF,158.1,160.94,164.71,153.82,9755493
2025-05-26,SPY,S&P500 ETF,ETF,160.94,157.55,164.28,153.4,5222457
2025-05-27,SPY,S&P500 ETF,ETF,157.55,158.66,162.07,154.01,4666864
2025-05-28,SPY,S&P500 ETF,ETF,158.66,157.66,162.27,153.49,1281142
2025-05-29,SPY,S&P500 ETF,ETF,157.66,155.87,161.06,152.48,2704719
2025-05-30,SPY,S&P500 ETF,ETF,155.87,154.39,157.87,150.56,6014574
2025-06-02,SPY,S&P500 ETF,ETF,154.39,150.03,157.4,146.96,3031792
2025-06-03,SPY,S&P500 ETF,ETF,150.03,153.18,156.32,149.06,8876386
2025-06-04,SPY,S&P500 ETF,ETF,153.18,145.61,155.5,143.68,6111879
2025-06-05,SPY,S&P500 ETF,ETF,145.61,141.62,149.27,137.39,6938068
2025-06-06,SPY,S&P500 ETF,ETF,141.62,137.43,142.2,134.54,9044741
2025-06-09,SPY,S&P500 ETF,ETF,137.43,138.27,141.56,135.75,8558307
2025-06-10,SPY,S&P500 ETF,ETF,138.27,142.09,142.78,137.78,9439034
2025-06-11,SPY,S&P500 ETF,ETF,142.09,142.52,146.5,142.03,5015422
2025-06-12,SPY,S&P500 ETF,ETF,142.52,143.81,147.88,139.98,2519948
2025-06-13,SPY,S&P500 ETF,ETF,143.81,146.17,147.02,140.89,1956874
2025-06-16,SPY,S&P500 ETF,ETF,146.17,147.5,148.22,142.83,2748787
2025-06-17,SPY,S&P500 ETF,ETF,147.5,147.3,149.05,143.17,7321702
2025-06-18,SPY,S&P500 ETF,ETF,147.3,147.01,148.43,145.58,2077854
2025-06-19,SPY,S&P500 ETF,ETF,147.01,142.09,150.92,138.32,2013302
2025-06-20,SPY,S&P500 ETF,ETF,142.09,140.18,146.28,136.76,7341577
2025-06-23,SPY,S&P500 ETF,ETF,140.18,140.08,140.23,136.31,2969166
2025-06-24,SPY,S&P500 ETF,ETF,140.08,139.62,140.68,138.92,3131765
2025-06-25,SPY,S&P500 ETF,ETF,139.62,140.28,144.25,136.32,8672748
2025-06-26,SPY,S&P500 ETF,ETF,140.28,138.45,144.45,135.75,9118693
2025-06-27,SPY,S&P500 ETF,ETF,138.45,135.74,140.93,132.31,6092780
2025-06-30,SPY,S&P500 ETF,ETF,135.74,134.73,137.95,132.95,1667102
2025-07-01,SPY,S&P500 ETF,ETF,134.73,131.76,138.29,128.94,3819805
2025-07-02,SPY,S&P500 ETF,ETF,131.76,134.18,135.97,130.27,1162109
2025-07-03,SPY,S&P500 ETF,ETF,134.18,134.43,135.27,132.87,9864541
2025-07-04,SPY,S&P500 ETF,ETF,134.43,136.14,136.49,133.15,9172796
2025-07-07,SPY,S&P500 ETF,ETF,136.14,135.9,137.42,135.06,9039243
2025-07-08,SPY,S&P500 ETF,ETF,135.9,137.44,140.29,134.1,1370562
2025-07-09,SPY,S&P500 ETF,ETF,137.44,136.47,141.21,133.96,7603725
2025-07-10,SPY,S&P500 ETF,ETF,136.47,141.68,144.15,135.92,8833738
2025-07-11,SPY,S&P500 ETF,ETF,141.68,143.49,143.84,140.21,5829214
2025-07-14,SPY,S&P500 ETF,ETF,143.49,145.37,147.07,141.82,7497558
2025-07-15,SPY,S&P500 ETF,ETF,145.37,148.57,148.73,143.52,4685643
2025-07-16,SPY,S&P500 ETF,ETF,148.57,145.92,152.58,144.54,8736389
2025-07-17,SPY,S&P500 ETF,ETF,145.92,142.86,149.14,140.42,4035336
2025-07-18,SPY,S&P500 ETF,ETF,142.86,138.91,142.91,134.82,7588161
2025-07-21,SPY,S&P500 ETF,ETF,138.91,142.36,145.88,138.78,4207919
2025-07-22,SPY,S&P500 ETF,ETF,142.36,139.19,145.4,135.96,3916477
2025-07-23,SPY,S&P500 ETF,ETF,139.19,140.31,143.89,138.47,4332299
2025-07-24,SPY,S&P500 ETF,ETF,140.31,139.08,144.06,138.11,6095896
2025-07-25,SPY,S&P500 ETF,ETF,139.08,142.1,143.3,136.28,9646828
2025-07-28,SPY,S&P500 ETF,ETF,142.1,144.81,147.97,138.94,6691309
2025-07-29,SPY,S&P500 ETF,ETF,144.81,149.2,149.68,142.7,7901368
2025-07-30,SPY,S&P500 ETF,ETF,149.2,148.56,150.8,146.15,1754881
2025-07-31,SPY,S&P500 ETF,ETF,148.56,152.14,152.2,145.16,1690850
2025-08-01,SPY,S&P500 ETF,ETF,152.14,150.45,154.09,146.57,6370658
2025-08-04,SPY,S&P500 ETF,ETF,150.45,148.43,151.33,146.38,2196912
2025-08-05,SPY,S&P500 ETF,ETF,148.43,146.09,151.63,145.35,6856742
2025-08-06,SPY,S&P500 ETF,ETF,146.09,144.04,149.12,141.79,4905160
2025-08-07,SPY,S&P500 ETF,ETF,144.04,142.68,144.72,140.27,8379368
2025-08-08,SPY,S&P500 ETF,ETF,142.68,143.91,144.86,140.94,5944781
2025-08-11,SPY,S&P500 ETF,ETF,143.91,140.32,146.03,137.66,2892821
2025-08-12,SPY,S&P500 ETF,ETF,140.32,142.51,146.21,136.53,9467837
2025-08-13,SPY,S&P500 ETF,ETF,142.51,142.06,144.35,141.7,5437155
2025-08-14,SPY,S&P500 ETF,ETF,142.06,137.16,142.53,134.17,3988383
2025-08-15,SPY,S&P500 ETF,ETF,137.16,130.64,138.79,129.86,7966426
2025-08-18,SPY,S&P500 ETF,ETF,130.64,128.74,133.88,127.82,3727541
2025-08-19,SPY,S&P500 ETF,ETF,128.74,126.76,129.07,125.03,7275491
2025-08-20,SPY,S&P500 ETF,ETF,126.76,126.1,129.66,122.97,1453658
2025-08-21,SPY,S&P500 ETF,ETF,126.1,126.13,128.24,122.66,1619509
2025-08-22,SPY,S&P500 ETF,ETF,126.13,126.0,129.47,123.64,7703595
2025-08-25,SPY,S&P500 ETF,ETF,126.0,131.01,131.41,124.96,9153282
2025-08-26,SPY,S&P500 ETF,ETF,131.01,130.66,132.42,129.2,4718162
2025-08-27,SPY,S&P500 ETF,ETF,130.66,133.13,135.2,130.58,5687967
2025-08-28,SPY,S&P500 ETF,ETF,133.13,135.36,136.02,132.18,3387083
2025-08-29,SPY,S&P500 ETF,ETF,135.36,135.63,139.32,134.94,7203760
2025-09-01,SPY,S&P500 ETF,ETF,135.63,134.08,137.25,132.84,5299834
2025-09-02,SPY,S&P500 ETF,ETF,134.08,135.0,137.75,132.08,9293894
2025-09-03,SPY,S&P500 ETF,ETF,135.0,132.05,138.07,129.57,8486223
2025-09-04,SPY,S&P500 ETF,ETF,132.05,132.41,135.74,129.53,1094453
2025-09-05,SPY,S&P500 ETF,ETF,132.41,132.21,135.24,132.03,6158180
2025-09-08,SPY,S&P500 ETF,ETF,132.21,131.65,135.37,131.31,7978727
2025-09-09,SPY,S&P500 ETF,ETF,131.65,127.55,133.22,123.81,8418054
2025-09-10,SPY,S&P500 ETF,ETF,127.55,127.34,129.3,125.89,4369956
2025-09-11,SPY,S&P500 ETF,ETF,127.34,128.47,132.22,124.07,2549198
2025-09-12,SPY,S&P500 ETF,ETF,128.47,127.92,130.76,124.11,6789521
2025-09-15,SPY,S&P500 ETF,ETF,127.92,126.46,129.71,123.14,4009565
2025-09-16,SPY,S&P500 ETF,ETF,126.46,127.16,127.22,124.5,2239852
2025-09-17,SPY,S&P500 ETF,ETF,127.16,129.28,132.66,124.21,6640861
2025-09-18,SPY,S&P500 ETF,ETF,129.28,126.03,131.91,124.82,1001606
2025-09-19,SPY,S&P500 ETF,ETF,126.03,127.45,128.91,124.68,9907508
2025-09-22,SPY,S&P500 ETF,ETF,127.45,131.93,132.78,126.05,3115648
2025-09-23,SPY,S&P500 ETF,ETF,131.93,131.5,132.54,130.43,1628924
2025-09-24,SPY,S&P500 ETF,ETF,131.5,136.79,137.3,129.96,3515060
2025-09-25,SPY,S&P500 ETF,ETF,136.79,134.46,140.56,133.53,7655997
2025-09-26,SPY,S&P500 ETF,ETF,134.46,134.48,135.11,133.55,8741262
2025-09-29,SPY,S&P500 ETF,ETF,134.48,135.98,138.38,133.3,6055222
2025-09-30,SPY,S&P500 ETF,ETF,135.98,130.71,138.31,127.88,1151396
2025-10-01,SPY,S&P500 ETF,ETF,130.71,129.84,132.8,127.37,2674461
2025-10-02,SPY,S&P500 ETF,ETF,129.84,124.74,130.45,123.65,7668281
2025-10-03,SPY,S&P500 ETF,ETF,124.74,123.97,126.05,122.16,2117652
2025-10-06,SPY,S&P500 ETF,ETF,123.97,127.65,129.81,121.2,1913287
2025-10-07,SPY,S&P500 ETF,ETF,127.65,127.7,128.82,126.15,4966647
2025-10-08,SPY,S&P500 ETF,ETF,127.7,129.84,129.99,127.26,2476170
2025-10-09,SPY,S&P500 ETF,ETF,129.84,128.4,132.47,128.01,2955995
2025-10-10,SPY,S&P500 ETF,ETF,128.4,127.3,128.64,126.74,9716843
2025-10-13,SPY,S&P500 ETF,ETF,127.3,126.56,129.15,124.43,8365677
2025-10-14,SPY,S&P500 ETF,ETF,126.56,124.91,128.09,123.2,7687517
2025-10-15,SPY,S&P500 ETF,ETF,124.91,122.72,125.39,119.09,9061833
2025-10-16,SPY,S&P500 ETF,ETF,122.72,117.99,124.22,117.13,9634431
2025-10-17,SPY,S&P500 ETF,ETF,117.99,118.24,118.61,116.36,5891321
2025-10-20,SPY,S&P500 ETF,ETF,118.24,119.36,121.02,116.24,2450500
2025-10-21,SPY,S&P500 ETF,ETF,119.36,120.15,121.96,117.35,1887577
2025-10-22,SPY,S&P500 ETF,ETF,120.15,119.72,121.04,118.12,9210473
2025-10-23,SPY,S&P500 ETF,ETF,119.72,115.67,122.59,115.45,4618814
2025-10-24,SPY,S&P500 ETF,ETF,115.67,115.46,116.76,112.26,1638288
2025-10-27,SPY,S&P500 ETF,ETF,115.46,113.77,116.19,111.86,9401785
2025-10-28,SPY,S&P500 ETF,ETF,113.77,112.42,116.6,110.4,7879874
2025-10-29,SPY,S&P500 ETF,ETF,112.42,111.98,115.48,108.95,8292210
2025-10-30,SPY,S&P500 ETF,ETF,111.98,116.27,118.64,109.64,4725317
2025-10-31,SPY,S&P500 ETF,ETF,116.27,118.74,119.32,114.84,6386628
2025-11-03,SPY,S&P500 ETF,ETF,118.74,117.08,119.41,116.71,4449355
2025-11-04,SPY,S&P500 ETF,ETF,117.08,118.14,121.61,114.58,2251801
2025-11-05,SPY,S&P500 ETF,ETF,118.14,124.24,126.8,116.94,2721068
2025-11-06,SPY,S&P500 ETF,ETF,124.24,125.19,127.05,121.04,9308924
2025-11-07,SPY,S&P500 ETF,ETF,125.19,124.01,126.13,122.81,3399630
2025-11-10,SPY,S&P500 ETF,ETF,124.01,125.43,128.76,123.17,4849622
2025-11-11,SPY,S&P500 ETF,ETF,125.43,126.12,127.5,122.74,3778656
2025-11-12,SPY,S&P500 ETF,ETF,126.12,121.02,128.73,119.89,7700467
2025-11-13,SPY,S&P500 ETF,ETF,121.02,119.0,123.16,117.5,6948902
2025-11-14,SPY,S&P500 ETF,ETF,119.0,119.13,121.28,117.73,8223391
2025-11-17,SPY,S&P500 ETF,ETF,119.13,115.83,122.09,114.55,9556334
2025-11-18,SPY,S&P500 ETF,ETF,115.83,111.96,117.1,108.87,9715311
2025-11-19,SPY,S&P500 ETF,ETF,111.96,114.03,116.71,108.8,7506990
2025-11-20,SPY,S&P500 ETF,ETF,114.03,116.51,119.26,112.91,1547436
2025-11-21,SPY,S&P500 ETF,ETF,116.51,115.49,119.4,112.78,5423971
2025-11-24,SPY,S&P500 ETF,ETF,115.49,113.96,116.53,113.12,3089579
2025-11-25,SPY,S&P500 ETF,ETF,113.96,112.45,115.69,109.94,9139973
2025-11-26,SPY,S&P500 ETF,ETF,112.45,112.26,113.13,110.61,2829326
2025-11-27,SPY,S&P500 ETF,ETF,112.26,111.35,113.67,111.03,1856627
2025-11-28,SPY,S&P500 ETF,ETF,111.35,112.31,113.98,111.06,8391876
2025-12-01,SPY,S&P500 ETF,ETF,112.31,112.61,113.57,109.31,5667661
2025-12-02,SPY,S&P500 ETF,ETF,112.61,115.75,115.79,110.47,7995984
2025-12-03,SPY,S&P500 ETF,ETF,115.75,115.13,117.69,114.3,1773238
2025-12-04,SPY,S&P500 ETF,ETF,115.13,116.99,120.28,114.09,6383680
2025-12-05,SPY,S&P500 ETF,ETF,116.99,117.12,119.5,114.64,4586602
2025-12-08,SPY,S&P500 ETF,ETF,117.12,118.82,120.82,114.44,6128332
2025-12-09,SPY,S&P500 ETF,ETF,118.82,118.37,120.36,115.16,5786122
2025-12-10,SPY,S&P500 ETF,ETF,118.37,119.28,119.36,115.38,7282035
2025-12-11,SPY,S&P500 ETF,ETF,119.28,113.82,122.33,112.54,9455997
2025-12-12,SPY,S&P500 ETF,ETF,113.82,113.58,114.22,113.15,1744829
2025-12-15,SPY,S&P500 ETF,ETF,113.58,114.48,116.39,111.3,3944423
2025-12-16,SPY,S&P500 ETF,ETF,114.48,115.98,118.02,111.6,2127713
2025-12-17,SPY,S&P500 ETF,ETF,115.98,116.74,119.39,113.21,1794978
2025-12-18,SPY,S&P500 ETF,ETF,116.74,119.13,119.55,113.65,4766336
2025-12-19,SPY,S&P500 ETF,ETF,119.13,118.87,120.8,117.44,5540872
2025-12-22,SPY,S&P500 ETF,ETF,118.87,117.46,120.43,115.41,1048018
2025-12-23,SPY,S&P500 ETF,ETF,117.46,115.18,118.19,111.75,7669205
2025-12-24,SPY,S&P500 ETF,ETF,115.18,115.99,116.02,113.79,7695528
2025-12-25,SPY,S&P500 ETF,ETF,115.99,115.45,118.99,114.32,8204845
2025-12-26,SPY,S&P500 ETF,ETF,115.45,114.37,117.26,113.46,6979372
2025-12-29,SPY,S&P500 ETF,ETF,114.37,116.77,118.8,111.86,3591920
2025-12-30,SPY,S&P500 ETF,ETF,116.77,116.84,117.57,115.56,8923195
2025-12-31,SPY,S&P500 ETF,ETF,116.84,118.2,119.05,113.59,7204663
2025-01-01,QQQ,NASDAQ ETF,ETF,197.48,200.72,205.15,194.82,3747653
2025-01-02,QQQ,NASDAQ ETF,ETF,200.72,198.15,204.01,192.4,8139189
2025-01-03,QQQ,NASDAQ ETF,ETF,198.15,200.03,203.94,192.82,7126160
2025-01-06,QQQ,NASDAQ ETF,ETF,200.03,200.7,202.5,199.93,4808816
2025-01-07,QQQ,NASDAQ ETF,ETF,200.7,197.08,203.38,194.69,4887932
2025-01-08,QQQ,NASDAQ ETF,ETF,197.08,199.96,203.79,195.29,1085485
2025-01-09,QQQ,NASDAQ ETF,ETF,199.96,203.83,208.3,194.1,6950660
2025-01-10,QQQ,NASDAQ ETF,ETF,203.83,209.55,209.75,202.37,2005231
2025-01-13,QQQ,NASDAQ ETF,ETF,209.55,211.75,216.4,206.22,1996552
2025-01-14,QQQ,NASDAQ ETF,ETF,211.75,221.25,221.27,209.35,1720357
2025-01-15,QQQ,NASDAQ ETF,ETF,221.25,223.61,228.31,218.14,1396083
2025-01-16,QQQ,NASDAQ ETF,ETF,223.61,227.76,230.65,221.17,4314172
2025-01-17,QQQ,NASDAQ ETF,ETF,227.76,229.42,232.67,223.99,7391466
2025-01-20,QQQ,NASDAQ ETF,ETF,229.42,233.42,236.8,228.28,7482966
2025-01-21,QQQ,NASDAQ ETF,ETF,233.42,237.5,237.63,229.32,6309012
2025-01-22,QQQ,NASDAQ ETF,ETF,237.5,239.18,243.67,234.1,5418177
