transaction_id,user_id,product_id,amount,transaction_type,date
8232,1788,MSFT,31529.62,BUY,2025-11-16
8233,1449,MSFT,58221.46,SELL,2025-05-12
8234,1625,TSLA,68847.91,SELL,2025-09-27
8235,1258,MSFT,22017.15,SELL,2025-10-29
8236,1279,SPY,95562.73,SELL,2025-03-03
8237,1106,MSFT,30021.57,BUY,2025-01-03
8238,1623,NVDA,2784.7,BUY,2025-05-14
8239,1083,QQQ,13083.39,BUY,2025-12-07
8240,1860,SPY,86360.93,BUY,2025-04-15
8241,1290,AAPL,69813.14,BUY,2025-05-03
8242,1363,NVDA,72417.08,SELL,2025-10-26
8243,1417,MSFT,17018.27,BUY,2025-08-02
8244,1693,NVDA,20273.26,SELL,2025-09-21
8245,1726,QQQ,39945.56,SELL,2025-04-26
8246,1172,NVDA,3791.74,BUY,2025-06-14
8247,1747,AAPL,34967.56,SELL,2025-02-15
8248,1055,NVDA,88908.85,BUY,2025-08-10
8249,1632,NVDA,67427.46,SELL,2025-12-01
8250,1434,QQQ,23007.21,BUY,2025-07-01
8251,1065,QQQ,9101.91,BUY,2025-06-14
8252,1593,MSFT,47814.43,SELL,2025-10-22
8253,1073,SPY,64821.1,SELL,2025-05-24
8254,1544,SPY,12999.96,BUY,2025-11-23
8255,1919,SPY,5141.59,SELL,2025-05-12
8256,1783,AAPL,14425.21,SELL,2025-05-08
8257,1184,QQQ,77915.2,BUY,2025-05-28
8258,1173,NVDA,69848.93,BUY,2025-10-12
8259,1630,MSFT,18518.22,SELL,2025-02-21
8260,1600,MSFT,12717.14,SELL,2025-08-30
8261,1208,SPY,44026.88,BUY,2025-07-02
8262,1473,TSLA,51132.25,SELL,2025-06-01
8263,1343,QQQ,25073.17,SELL,2025-05-18
8264,1304,MSFT,21469.18,SELL,2025-12-23
8265,1441,SPY,50162.33,BUY,2025-09-06
8266,1118,NVDA,70260.47,SELL,2025-08-06
8267,1128,TSLA,1241.47,BUY,2025-12-19
8268,1285,QQQ,33480.65,BUY,2025-04-11
8269,1343,AAPL,43909.31,SELL,2025-08-28
8270,1135,AAPL,3439.39,BUY,2025-08-18
8271,1492,MSFT,93026.18,SELL,2025-08-09
8272,1970,AAPL,77535.21,BUY,2025-03-01
8273,1898,MSFT,56253.41,BUY,2025-10-01
8274,1991,NVDA,42419.49,SELL,2025-02-17
8275,1479,MSFT,13266.76,BUY,2025-04-12
8276,1457,MSFT,66809.52,SELL,2025-02-20
8277,1106,MSFT,8309.85,BUY,2025-08-01
8278,1500,TSLA,75597.76,BUY,2025-01-02
8279,1985,TSLA,60871.57,BUY,2025-04-10
8280,1733,SPY,87505.91,BUY,2025-08-16
8281,1751,MSFT,94445.27,SELL,2025-06-19
8282,1379,SPY,52213.81,BUY,2025-04-30
8283,1442,SPY,21110.6,BUY,2025-03-16
8284,1068,QQQ,32653.5,BUY,2025-06-21
8285,1185,NVDA,85640.39,SELL,2025-02-18
8286,1571,QQQ,72808.09,SELL,2025-06-14
8287,1068,NVDA,3230.5,SELL,2025-12-29
8288,1786,SPY,25896.82,SELL,2025-09-02
8289,1361,TSLA,53702.68,SELL,2025-11-27
8290,1258,SPY,11303.5,SELL,2025-10-18
8291,1304,TSLA,26284.64,BUY,2025-02-17
8292,1424,QQQ,37243.73,BUY,2025-08-07
8293,1921,NVDA,93017.18,SELL,2025-10-13
8294,1255,TSLA,3779.27,SELL,2025-01-01
8295,1535,AAPL,68860.14,BUY,2025-11-15
8296,1899,SPY,94565.44,SELL,2025-10-14
8297,1988,QQQ,36348.11,SELL,2025-12-16
8298,1862,NVDA,31568.22,SELL,2025-06-21
8299,1907,TSLA,41017.42,SELL,2025-01-25
8300,1011,QQQ,47597.48,BUY,2025-10-04
8301,1401,MSFT,88158.01,SELL,2025-03-06
8302,1723,SPY,81015.68,SELL,2025-03-23
8303,1872,TSLA,8364.55,BUY,2025-04-06
8304,1035,TSLA,52516.56,BUY,2025-08-07
8305,1501,SPY,10678.11,BUY,2025-02-25
8306,1144,QQQ,33900.21,BUY,2025-02-24
8307,1946,TSLA,1869.94,BUY,2025-02-28
8308,1459,QQQ,87489.03,BUY,2025-11-28
8309,1640,AAPL,3885.78,SELL,2025-06-09
8310,1756,MSFT,49987.47,BUY,2025-12-20
8311,1757,SPY,79710.45,BUY,2025-05-27
8312,1497,MSFT,17534.1,BUY,2025-12-02
8313,1527,MSFT,51374.29,BUY,2025-08-18
8314,1756,MSFT,40989.32,SELL,2025-06-20
8315,1585,NVDA,49533.84,SELL,2025-09-07
8316,1012,SPY,15850.95,BUY,2025-04-23
8317,1100,AAPL,31897.58,BUY,2025-07-08
8318,1612,NVDA,19344.14,SELL,2025-04-25
8319,1630,QQQ,94963.52,BUY,2025-05-09
8320,1943,QQQ,92339.53,BUY,2025-02-19
8321,1710,NVDA,26220.67,BUY,2025-04-13
8322,1859,QQQ,69737.06,BUY,2025-10-05
8323,1280,AAPL,84648.62,BUY,2025-10-04
8324,1181,TSLA,83471.37,BUY,2025-06-11
8325,1655,AAPL,5988.19,SELL,2025-06-24
8326,1982,NVDA,99464.39,SELL,2025-04-25
8327,1440,NVDA,53391.23,SELL,2025-06-10
8328,1724,NVDA,38294.23,SELL,2025-11-25
8329,1660,AAPL,6712.52,SELL,2025-08-27
8330,1957,SPY,71731.15,SELL,2025-02-05
8331,1744,TSLA,94345.44,BUY,2025-09-10
8332,1769,AAPL,52970.1,SELL,2025-04-10
8333,1604,MSFT,27614.02,SELL,2025-06-11
8334,1068,MSFT,14049.77,BUY,2025-01-07
8335,1320,AAPL,62055.58,BUY,2025-02-16
8336,1865,AAPL,79635.63,SELL,2025-02-12
8337,1078,TSLA,53489.21,BUY,2025-07-05
8338,1726,MSFT,42297.44,SELL,2025-08-13
8339,1635,TSLA,15977.11,BUY,2025-11-10
8340,1306,QQQ,86986.97,SELL,2025-06-03
8341,1311,MSFT,32013.71,SELL,2025-06-14
8342,1294,TSLA,79896.23,BUY,2025-03-09
8343,1920,TSLA,73359.31,SELL,2025-01-29
8344,1844,SPY,51427.46,BUY,2025-11-21
8345,1583,NVDA,90627.21,SELL,2025-02-04
8346,1995,MSFT,48399.23,BUY,2025-12-15
8347,1958,QQQ,63997.75,BUY,2025-01-31
8348,1399,SPY,85463.85,BUY,2025-12-17
8349,1694,SPY,77392.48,BUY,2025-09-17
8350,1545,MSFT,84172.41,BUY,2025-02-19
8351,1282,MSFT,98901.99,BUY,2025-11-22
8352,1015,MSFT,67155.89,SELL,2025-04-14
8353,1920,MSFT,56988.39,BUY,2025-10-31
8354,1692,QQQ,39741.38,BUY,2025-04-15
8355,1443,QQQ,35947.48,SELL,2025-01-29
8356,1809,NVDA,74816.42,SELL,2025-07-01
8357,1131,QQQ,1358.56,SELL,2025-12-20
8358,1647,SPY,61743.9,SELL,2025-07-29
8359,1530,TSLA,6137.63,BUY,2025-01-20
8360,1783,NVDA,87340.81,SELL,2025-09-04
8361,1725,QQQ,3857.1,SELL,2025-01-02
8362,1086,QQQ,21344.87,BUY,2025-03-16
8363,1539,NVDA,98370.34,BUY,2025-03-17
8364,1796,AAPL,19023.98,SELL,2025-03-07
8365,1359,NVDA,44318.99,BUY,2025-01-12
8366,1111,SPY,5923.44,BUY,2025-04-06
8367,1746,NVDA,89844.48,SELL,2025-03-03
8368,1906,QQQ,95387.18,SELL,2025-04-01
8369,1454,SPY,18321.51,BUY,2025-10-30
8370,1209,TSLA,34659.36,BUY,2025-11-09
8371,1959,NVDA,86258.99,SELL,2025-04-08
8372,1943,TSLA,53633.65,BUY,2025-09-09
8373,1114,AAPL,18207.13,SELL,2025-05-17
8374,1338,SPY,75162.65,BUY,2025-12-18
8375,1831,MSFT,88070.62,BUY,2025-08-19
8376,1593,QQQ,45728.57,BUY,2025-07-24
8377,1482,MSFT,83620.03,BUY,2025-03-14
8378,1753,TSLA,91297.76,BUY,2025-12-06
8379,1350,AAPL,59408.16,SELL,2025-12-30
8380,1402,QQQ,40675.57,SELL,2025-01-13
8381,1360,TSLA,13851.88,BUY,2025-02-21
8382,1394,SPY,81594.27,BUY,2025-12-03
8383,1051,QQQ,40563.83,BUY,2025-08-20
8384,1028,TSLA,57272.14,SELL,2025-09-14
8385,1996,NVDA,99829.67,SELL,2025-05-29
8386,1436,NVDA,34439.11,SELL,2025-08-02
8387,1142,AAPL,15243.86,SELL,2025-09-06
8388,1929,TSLA,86886.41,BUY,2025-12-10
8389,1429,QQQ,29003.58,BUY,2025-08-15
8390,1335,NVDA,63172.06,SELL,2025-07-08
8391,1309,SPY,78682.38,SELL,2025-02-01
8392,1369,TSLA,55107.07,BUY,2025-03-07
8393,1659,SPY,59659.5,SELL,2025-05-30
8394,1694,AAPL,68229.04,BUY,2025-04-19
8395,1857,AAPL,19055.73,BUY,2025-01-12
8396,1948,AAPL,97606.58,BUY,2025-10-07
8397,1680,QQQ,96016.15,SELL,2025-03-14
8398,1927,TSLA,39066.52,BUY,2025-01-30
8399,1156,QQQ,25599.07,SELL,2025-09-19
8400,1516,TSLA,88910.04,SELL,2025-06-23
8401,1326,AAPL,11047.52,SELL,2025-03-15
8402,1938,NVDA,25663.19,BUY,2025-05-29
8403,1714,AAPL,60378.76,SELL,2025-04-15
8404,1771,MSFT,73892.67,SELL,2025-10-14
8405,1004,QQQ,66044.46,BUY,2025-09-13
8406,1772,TSLA,46634.64,BUY,2025-06-18
8407,1216,MSFT,40970.6,SELL,2025-05-07
8408,1770,TSLA,90397.01,SELL,2025-03-04
8409,1410,AAPL,43864.38,SELL,2025-07-23
8410,1800,SPY,8098.48,SELL,2025-07-19
8411,1512,AAPL,93263.98,BUY,2025-08-29
8412,1371,TSLA,6153.64,BUY,2025-06-03
8413,1323,QQQ,72420.07,BUY,2025-02-20
8414,1965,QQQ,48996.31,BUY,2025-12-19
8415,1719,SPY,56863.83,BUY,2025-02-26
8416,1414,SPY,63449.8,BUY,2025-05-01
8417,1213,MSFT,2795.67,SELL,2025-03-10
8418,1948,AAPL,33378.06,SELL,2025-12-26
8419,1096,TSLA,26022.26,BUY,2025-08-25
8420,1996,SPY,8124.04,BUY,2025-04-25
8421,1635,SPY,23726.03,BUY,2025-01-13
8422,1350,MSFT,69307.05,SELL,2025-07-24
8423,1243,TSLA,10376.97,SELL,2025-04-21
8424,1587,TSLA,64789.25,SELL,2025-08-06
8425,1450,NVDA,17265.54,SELL,2025-01-17
8426,1348,SPY,59594.12,SELL,2025-12-29
8427,1853,NVDA,57484.45,BUY,2025-02-25
8428,1056,AAPL,78522.0,BUY,2025-01-09
8429,1572,MSFT,62707.99,BUY,2025-04-19
8430,1091,NVDA,27673.34,SELL,2025-01-20
8431,1061,AAPL,30614.99,SELL,2025-10-16
8432,1247,SPY,12534.81,SELL,2025-01-22
8433,1438,TSLA,69548.03,SELL,2025-08-30
8434,1014,AAPL,1792.35,BUY,2025-01-05
8435,1241,SPY,82447.27,SELL,2025-07-29
8436,1571,QQQ,50652.64,SELL,2025-07-26
8437,1896,MSFT,1109.3,BUY,2025-08-07
8438,1430,TSLA,60526.21,BUY,2025-03-07
8439,1965,SPY,97687.31,BUY,2025-05-28
8440,1148,AAPL,30286.44,SELL,2025-07-13
8441,1023,QQQ,29153.3,SELL,2025-03-30
8442,1756,QQQ,3379.54,BUY,2025-01-26
8443,1873,MSFT,40354.51,BUY,2025-04-05
8444,1889,QQQ,62204.63,BUY,2025-09-10
8445,1910,TSLA,68547.75,SELL,2025-05-30
8446,1345,SPY,3359.23,SELL,2025-12-20
8447,1775,TSLA,52522.76,BUY,2025-08-24
8448,1962,SPY,96814.31,BUY,2025-06-25
8449,1929,AAPL,18457.78,BUY,2025-09-19
8450,1444,SPY,55597.44,SELL,2025-06-05
8451,1796,AAPL,45542.94,SELL,2025-09-03
8452,1721,QQQ,18720.96,BUY,2025-03-27
8453,1379,MSFT,68682.17,SELL,2025-06-28
8454,1720,SPY,32268.17,BUY,2025-04-13
8455,1972,MSFT,30342.34,SELL,2025-09-02
8456,1707,NVDA,44082.75,SELL,2025-04-18
8457,1043,MSFT,86287.34,SELL,2025-02-19
8458,1683,MSFT,15875.82,BUY,2025-11-04
8459,1650,NVDA,36200.91,BUY,2025-11-18
8460,1770,SPY,88452.2,SELL,2025-10-08
8461,1454,AAPL,95493.51,BUY,2025-08-06
8462,1275,NVDA,49637.69,BUY,2025-05-31
8463,1066,SPY,40393.89,SELL,2025-02-20
8464,1831,AAPL,14221.68,BUY,2025-10-30
8465,1389,TSLA,8852.54,BUY,2025-02-05
8466,1662,QQQ,48494.34,BUY,2025-07-26
8467,1521,SPY,69134.15,SELL,2025-09-16
8468,1347,MSFT,44456.06,SELL,2025-08-17
8469,1709,NVDA,51699.61,BUY,2025-12-24
8470,1557,TSLA,8425.44,BUY,2025-03-25
8471,1810,NVDA,24453.77,BUY,2025-05-14
8472,1949,QQQ,43605.07,BUY,2025-05-09
8473,1769,QQQ,40892.52,SELL,2025-06-27
8474,1708,TSLA,59128.28,BUY,2025-10-13
8475,1923,QQQ,68971.17,BUY,2025-05-25
8476,1404,MSFT,96329.88,BUY,2025-05-15
8477,1050,QQQ,29606.15,BUY,2025-06-21
8478,1415,NVDA,33556.69,BUY,2025-05-28
8479,1282,SPY,8778.92,SELL,2025-12-22
8480,1101,AAPL,33570.62,BUY,2025-03-03
8481,1410,AAPL,63740.47,SELL,2025-02-07
8482,1459,TSLA,47891.41,BUY,2025-04-04
8483,1767,MSFT,56303.19,SELL,2025-10-26
8484,1987,QQQ,63315.58,BUY,2025-02-01
8485,1440,SPY,60174.11,SELL,2025-11-11
8486,1164,NVDA,98149.39,BUY,2025-01-29
8487,1260,TSLA,37131.79,SELL,2025-09-30
8488,1721,TSLA,31790.77,BUY,2025-01-19
8489,1162,TSLA,3065.71,SELL,2025-04-30
8490,1780,TSLA,23630.77,SELL,2025-08-29
8491,1747,SPY,45107.48,SELL,2025-12-26
8492,1991,TSLA,61976.03,BUY,2025-02-10
8493,1802,TSLA,18539.82,SELL,2025-09-10
8494,1371,NVDA,1263.73,SELL,2025-06-02
8495,1570,SPY,58273.88,BUY,2025-09-30
8496,1000,TSLA,71070.95,BUY,2025-04-12
8497,1603,QQQ,68275.21,SELL,2025-12-07
8498,1845,TSLA,28743.72,BUY,2025-02-05
8499,1088,AAPL,7106.65,SELL,2025-05-15
8500,1675,SPY,18574.74,BUY,2025-06-19
8501,1026,QQQ,96424.42,SELL,2025-01-16
8502,1826,TSLA,94204.74,BUY,2025-09-03
8503,1207,QQQ,87677.31,BUY,2025-09-13
8504,1580,QQQ,94783.21,SELL,2025-06-01
8505,1154,QQQ,33791.81,SELL,2025-09-16
8506,1548,QQQ,53933.5,BUY,2025-03-06
8507,1273,NVDA,6252.75,SELL,2025-04-30
8508,1830,MSFT,15911.69,SELL,2025-09-17
8509,1440,MSFT,24132.55,BUY,2025-05-08
8510,1448,TSLA,53672.92,SELL,2025-02-28
8511,1183,NVDA,59931.6,SELL,2025-02-20
8512,1934,SPY,91524.94,BUY,2025-04-21
8513,1989,QQQ,63273.47,BUY,2025-12-14
8514,1829,SPY,40917.69,SELL,2025-07-09
8515,1033,NVDA,98194.58,BUY,2025-07-29
8516,1789,TSLA,12600.39,BUY,2025-12-21
8517,1774,SPY,6412.67,SELL,2025-02-05
8518,1838,SPY,38850.69,SELL,2025-02-10
8519,1143,NVDA,34750.88,SELL,2025-09-20
8520,1835,MSFT,42560.01,BUY,2025-04-28
8521,1445,MSFT,2984.57,BUY,2025-07-19
8522,1929,AAPL,47767.4,BUY,2025-04-12
8523,1770,AAPL,14457.97,BUY,2025-07-30
8524,1710,TSLA,57289.97,SELL,2025-06-02
8525,1802,MSFT,6039.96,SELL,2025-10-17
8526,1728,NVDA,32787.91,BUY,2025-10-30
8527,1383,NVDA,58703.53,SELL,2025-08-23
8528,1354,NVDA,7186.33,BUY,2025-03-20
8529,1854,AAPL,25502.86,BUY,2025-05-09
8530,1573,MSFT,39217.7,SELL,2025-12-11
8531,1606,MSFT,29092.93,BUY,2025-06-28
8532,1011,SPY,13080.71,SELL,2025-01-04
8533,1159,AAPL,82349.3,BUY,2025-06-13
8534,1646,QQQ,9944.55,SELL,2025-06-10
8535,1843,QQQ,9605.73,BUY,2025-09-02
8536,1604,TSLA,86905.07,BUY,2025-11-10
8537,1344,SPY,37413.91,SELL,2025-04-06
8538,1935,SPY,45309.08,BUY,2025-09-09
8539,1767,AAPL,70777.88,BUY,2025-07-10
8540,1830,MSFT,3144.4,SELL,2025-11-04
8541,1252,MSFT,54599.38,SELL,2025-04-29
8542,1674,SPY,34637.8,SELL,2025-10-01
8543,1592,TSLA,74520.49,BUY,2025-05-06
8544,1439,TSLA,52388.58,SELL,2025-03-17
8545,1089,MSFT,7135.45,SELL,2025-05-28
8546,1802,AAPL,2371.15,BUY,2025-03-09
8547,1247,MSFT,53807.33,BUY,2025-02-15
8548,1795,TSLA,56812.37,BUY,2025-01-15
8549,1439,AAPL,17202.25,BUY,2025-07-09
8550,1774,NVDA,97276.42,SELL,2025-06-04
8551,1614,NVDA,11662.21,BUY,2025-01-08
8552,1221,SPY,45004.97,SELL,2025-12-02
8553,1329,MSFT,23802.23,BUY,2025-06-20
8554,1525,QQQ,25869.25,SELL,2025-05-12
8555,1006,MSFT,36824.56,SELL,2025-11-30
8556,1206,MSFT,20772.09,SELL,2025-09-26
8557,1553,SPY,92671.44,SELL,2025-06-07
8558,1239,SPY,48490.03,BUY,2025-05-22
8559,1730,NVDA,9232.76,BUY,2025-08-07
8560,1047,AAPL,90079.4,SELL,2025-08-26
8561,1529,SPY,91410.7,BUY,2025-01-29
8562,1609,QQQ,26028.09,SELL,2025-04-27
8563,1810,QQQ,5455.83,SELL,2025-06-24
8564,1387,SPY,97755.24,BUY,2025-04-26
8565,1503,TSLA,8005.97,SELL,2025-09-11
8566,1974,MSFT,30698.19,BUY,2025-05-07
8567,1948,MSFT,75554.19,BUY,2025-07-11
8568,1396,MSFT,92328.77,SELL,2025-12-27
8569,1781,QQQ,57148.06,BUY,2025-10-19
8570,1120,QQQ,63553.44,BUY,2025-10-02
8571,1210,MSFT,70110.08,SELL,2025-11-19
8572,1847,AAPL,15219.78,SELL,2025-08-30
8573,1506,SPY,23873.01,SELL,2025-12-16
8574,1094,MSFT,57861.54,BUY,2025-10-21
8575,1050,MSFT,87382.17,SELL,2025-09-07
8576,1903,NVDA,66404.2,BUY,2025-01-24
8577,1324,MSFT,81691.8,SELL,2025-08-12
8578,1554,MSFT,96089.66,BUY,2025-07-21
8579,1959,QQQ,18995.36,SELL,2025-06-21
8580,1626,SPY,80483.62,SELL,2025-03-20
8581,1488,MSFT,1137.74,BUY,2025-03-02
8582,1077,QQQ,10329.07,SELL,2025-10-19
8583,1056,QQQ,24204.45,BUY,2025-12-04
8584,1450,QQQ,93987.66,SELL,2025-05-12
8585,1109,QQQ,40368.02,BUY,2025-11-02
8586,1112,TSLA,43796.25,SELL,2025-01-28
8587,1589,SPY,49358.3,BUY,2025-04-19
8588,1178,SPY,47630.57,SELL,2025-05-11
8589,1579,NVDA,30488.11,SELL,2025-03-17
8590,1252,TSLA,50055.58,BUY,2025-03-12
8591,1354,NVDA,38850.9,SELL,2025-01-17
8592,1344,AAPL,18228.37,BUY,2025-06-27
8593,1311,AAPL,85358.47,SELL,2025-12-26
8594,1271,MSFT,88249.03,SELL,2025-07-27
8595,1920,NVDA,61828.52,SELL,2025-04-02
8596,1721,QQQ,37890.78,BUY,2025-10-11
8597,1601,NVDA,83302.49,SELL,2025-02-14
8598,1022,TSLA,28476.45,SELL,2025-03-08
8599,1545,SPY,28482.91,SELL,2025-05-13
8600,1410,AAPL,88975.06,SELL,2025-03-08
8601,1265,SPY,50411.95,BUY,2025-02-11
8602,1591,NVDA,69672.79,BUY,2025-10-03
8603,1370,TSLA,17070.04,BUY,2025-09-27
8604,1298,TSLA,74231.55,BUY,2025-09-15
8605,1500,TSLA,74085.62,BUY,2025-04-30
8606,1956,MSFT,65608.0,BUY,2025-04-22
8607,1242,MSFT,60795.31,BUY,2025-07-22
8608,1828,QQQ,80824.47,BUY,2025-03-17
8609,1500,TSLA,62658.13,BUY,2025-07-01
8610,1047,NVDA,68356.84,SELL,2025-12-12
8611,1431,MSFT,89197.92,BUY,2025-04-18
8612,1753,MSFT,23253.89,SELL,2025-09-22
8613,1391,MSFT,19253.06,BUY,2025-05-17
8614,1041,QQQ,64806.51,BUY,2025-12-02
8615,1056,QQQ,23513.17,BUY,2025-07-14
8616,1770,SPY,29986.9,BUY,2025-10-05
8617,1622,MSFT,63457.57,BUY,2025-06-13
8618,1453,SPY,2484.74,SELL,2025-01-17
8619,1445,NVDA,88505.17,BUY,2025-04-19
8620,1041,SPY,65788.05,BUY,2025-06-23
8621,1051,SPY,36277.11,BUY,2025-09-19
8622,1132,QQQ,95986.98,BUY,2025-11-18
8623,1021,TSLA,78346.62,BUY,2025-04-27
8624,1713,AAPL,58684.95,SELL,2025-04-28
8625,1639,MSFT,73545.85,SELL,2025-12-02
8626,1420,TSLA,97595.76,BUY,2025-05-06
8627,1447,SPY,69557.21,BUY,2025-07-12
8628,1249,NVDA,15287.2,SELL,2025-02-23
8629,1788,QQQ,61035.54,SELL,2025-06-15
8630,1257,NVDA,87793.6,BUY,2025-04-21
8631,1688,MSFT,77753.32,BUY,2025-10-26
8632,1147,NVDA,57191.93,BUY,2025-09-04
8633,1273,SPY,49274.44,BUY,2025-03-15
8634,1448,NVDA,9458.83,SELL,2025-12-04
8635,1416,QQQ,27323.36,BUY,2025-12-08
8636,1055,AAPL,88808.71,BUY,2025-03-24
8637,1293,AAPL,96136.0,BUY,2025-12-30
8638,1144,QQQ,35553.57,BUY,2025-11-29
8639,1187,MSFT,6819.7,SELL,2025-04-24
8640,1498,SPY,76058.13,SELL,2025-12-15
8641,1810,MSFT,87242.8,BUY,2025-01-27
8642,1316,SPY,50677.79,BUY,2025-06-04
8643,1386,MSFT,79968.79,SELL,2025-01-08
8644,1368,TSLA,87497.39,SELL,2025-08-18
8645,1759,MSFT,33584.02,SELL,2025-07-24
8646,1617,SPY,63311.26,BUY,2025-04-17
8647,1081,MSFT,67145.87,SELL,2025-10-19
8648,1779,QQQ,56939.89,SELL,2025-02-28
8649,1419,TSLA,78729.07,BUY,2025-01-29
8650,1704,AAPL,29241.61,BUY,2025-07-28
8651,1247,SPY,68360.02,SELL,2025-09-18
8652,1660,AAPL,88441.1,SELL,2025-10-07
8653,1298,QQQ,92291.04,BUY,2025-08-30
8654,1502,QQQ,86214.53,BUY,2025-04-10
8655,1690,QQQ,91516.58,SELL,2025-06-07
8656,1252,NVDA,68806.53,BUY,2025-07-13
8657,1956,TSLA,81097.45,BUY,2025-03-24
8658,1532,AAPL,5989.47,BUY,2025-04-03
8659,1614,MSFT,74724.74,SELL,2025-09-06
8660,1218,NVDA,11860.85,BUY,2025-06-12
8661,1436,AAPL,69525.25,SELL,2025-11-27
8662,1919,AAPL,85345.92,BUY,2025-08-25
8663,1454,TSLA,1622.53,BUY,2025-05-27
8664,1398,TSLA,57120.85,BUY,2025-08-29
8665,1123,SPY,59268.15,SELL,2025-03-07
8666,1965,SPY,44961.03,BUY,2025-03-24
8667,1608,MSFT,96871.72,BUY,2025-02-19
8668,1118,AAPL,28968.91,BUY,2025-05-25
8669,1933,TSLA,43544.95,BUY,2025-08-29
8670,1241,AAPL,24061.08,BUY,2025-08-02
8671,1674,NVDA,60170.14,BUY,2025-07-04
8672,1101,MSFT,28529.07,SELL,2025-06-10
8673,1393,SPY,90192.57,SELL,2025-10-13
8674,1689,NVDA,99470.47,BUY,2025-05-07
8675,1237,QQQ,92191.56,SELL,2025-08-01
8676,1043,SPY,19218.66,SELL,2025-09-09
8677,1552,MSFT,54153.14,BUY,2025-10-15
8678,1833,AAPL,13073.93,SELL,2025-01-18
8679,1765,NVDA,18313.73,SELL,2025-01-11
8680,1230,AAPL,90733.6,SELL,2025-10-01
8681,1658,MSFT,94762.4,SELL,2025-11-19
8682,1801,TSLA,85267.54,SELL,2025-02-16
8683,1489,MSFT,87101.7,BUY,2025-05-02
8684,1752,AAPL,85224.24,SELL,2025-01-23
8685,1363,TSLA,65386.07,SELL,2025-09-07
8686,1217,MSFT,23588.92,BUY,2025-10-29
8687,1656,QQQ,56405.9,SELL,2025-05-01
8688,1718,QQQ,42200.4,BUY,2025-07-10
8689,1461,SPY,15560.0,BUY,2025-01-16
8690,1995,MSFT,73496.12,SELL,2025-05-23
8691,1929,MSFT,18580.7,BUY,2025-11-23
8692,1052,SPY,7324.92,BUY,2025-05-03
8693,1364,MSFT,58761.67,SELL,2025-03-16
8694,1167,NVDA,29010.25,BUY,2025-12-04
8695,1952,TSLA,32436.13,SELL,2025-11-14
8696,1306,TSLA,15746.31,BUY,2025-05-08
8697,1876,MSFT,7304.53,SELL,2025-08-16
8698,1208,NVDA,71734.58,SELL,2025-05-21
8699,1325,NVDA,7301.23,BUY,2025-08-03
8700,1305,QQQ,97851.21,SELL,2025-01-30
8701,1269,TSLA,84033.52,BUY,2025-08-16
8702,1656,SPY,86552.31,BUY,2025-01-27
8703,1074,TSLA,16238.89,SELL,2025-11-01
8704,1812,QQQ,34917.48,SELL,2025-07-11
8705,1776,AAPL,65718.8,BUY,2025-09-03
8706,1222,NVDA,82686.68,SELL,2025-01-16
8707,1580,QQQ,7687.26,BUY,2025-12-15
8708,1705,QQQ,20737.17,BUY,2025-08-21
8709,1372,NVDA,11783.22,BUY,2025-06-06
8710,1863,AAPL,31455.5,SELL,2025-10-14
8711,1783,SPY,39191.16,SELL,2025-04-30
8712,1209,AAPL,42626.29,SELL,2025-03-09
8713,1117,SPY,22184.89,SELL,2025-02-09
8714,1184,SPY,57144.48,SELL,2025-10-23
8715,1394,TSLA,71462.16,BUY,2025-03-26
8716,1369,NVDA,82370.71,SELL,2025-05-02
8717,1749,NVDA,2684.86,BUY,2025-12-20
8718,1336,TSLA,71317.79,BUY,2025-07-25
8719,1744,QQQ,63471.98,SELL,2025-05-17
8720,1114,QQQ,91064.88,SELL,2025-07-18
8721,1193,AAPL,87738.99,SELL,2025-10-24
8722,1749,SPY,97511.41,BUY,2025-11-17
8723,1391,SPY,67048.14,BUY,2025-02-05
8724,1683,QQQ,97777.6,SELL,2025-12-12
8725,1428,QQQ,91048.09,SELL,2025-03-10
8726,1862,TSLA,7915.2,BUY,2025-02-23
8727,1996,MSFT,72558.17,SELL,2025-09-19
8728,1039,TSLA,87946.8,BUY,2025-04-08
8729,1352,AAPL,69987.09,SELL,2025-03-26
8730,1282,TSLA,60282.27,BUY,2025-12-21
8731,1560,AAPL,86782.83,SELL,2025-12-24
8732,1007,TSLA,85484.11,SELL,2025-02-08
8733,1378,MSFT,41483.12,BUY,2025-04-18
8734,1739,NVDA,13650.34,SELL,2025-10-05
8735,1497,AAPL,50280.69,BUY,2025-04-21
8736,1520,NVDA,53553.01,BUY,2025-09-02
8737,1330,MSFT,31265.15,BUY,2025-09-06
8738,1318,QQQ,24087.33,BUY,2025-11-15
8739,1898,AAPL,5743.01,BUY,2025-09-21
8740,1017,TSLA,3269.72,BUY,2025-02-16
8741,1615,QQQ,82282.78,BUY,2025-04-01
8742,1964,SPY,91020.99,BUY,2025-03-06
8743,1716,MSFT,89112.04,SELL,2025-07-31
8744,1296,NVDA,34173.63,SELL,2025-02-12
8745,1840,NVDA,68684.91,SELL,2025-04-04
8746,1552,TSLA,40958.9,SELL,2025-05-28
8747,1213,AAPL,1007.3,BUY,2025-02-22
8748,1592,NVDA,74424.66,BUY,2025-09-11
8749,1943,AAPL,35133.3,BUY,2025-04-12
8750,1854,TSLA,28625.05,BUY,2025-08-30
8751,1923,AAPL,77279.77,BUY,2025-09-28
